"codigo"|"calles"|"long"|"lat"|"empresa"|"orden"|"distan_paradas"|"lineas"|"Unnamed: 8"
"C00640"|"AV SAN MARTIN Y HAITÍ"|"-59.009030000000003"|"-27.47913"|"Línea 9 B Villa Don Andrés -  Hipermercado Libertad IDA"|"14"|"258.0"|"Línea 9 B "|""
"C00641"|"HAITÍ Y SAENZ PEÑA"|"-59.010710000000003"|"-27.47758"|"Línea 9 B Villa Don Andrés -  Hipermercado Libertad IDA"|"15"|"234.0"|"Línea 9 B "|""
"C01616"|"Aromos y Carlos Gardel"|"-59.054389999999998"|"-27.41336"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"1"|"0.0"|"Línea 107 B "|""
"C01617"|"Carlos Gardel y Formosa"|"-59.053899999999999"|"-27.41372"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"3"|"0.0"|"Línea 107 B "|""
"C01618"|"Carlos Gardel y Misiones"|"-59.052909999999997"|"-27.4146"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"2"|"201.0"|"Línea 107 B "|""
"C01619"|"Misiones y Lima"|"-59.051960000000001"|"-27.41404"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"4"|"0.0"|"Línea 107 B "|""
"C01620"|"Lima y San Luis"|"-59.051250000000003"|"-27.41464"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"5"|"97.0"|"Línea 107 B "|""
"C00643"|"HAITÍ Y AV ALBERDI"|"-59.013289999999998"|"-27.47524"|"Línea 9 B Villa Don Andrés -  Hipermercado Libertad IDA"|"16"|"368.0"|"Línea 9 B "|""
"C01621"|"Lima y Cacuí"|"-59.049650000000000"|"-27.4161"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"6"|"227.0"|"Línea 107 B "|""
"C01622"|"Lima y Uruguay"|"-59.046909999999997"|"-27.41853"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"7"|"383.0"|"Línea 107 B "|""
"C01623"|"Uruguay y Roldan"|"-59.045659999999998"|"-27.41774"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"8"|"151.0"|"Línea 107 B "|""
"C01625"|"Comandante Fontana y Brasil"|"-59.042630000000003"|"-27.41876"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"9"|"455.0"|"Línea 107 B "|""
"C01626"|"Brasil y Felipe Molina"|"-59.041600000000003"|"-27.41816"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"10"|"124.0"|"Línea 107 B "|""
"C01627"|"Brasil y Pje Carlos de Alvear"|"-59.040810000000000"|"-27.41753"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"11"|"102.0"|"Línea 107 B "|""
"C00650"|"AV BELGRANO Y FRESCHI"|"-59.009680000000003"|"-27.46427"|"Línea 3 C Barrio Vial - Barrio Monte Alto IDA"|"9"|"254.0"|"Línea 3 C "|""
"C00651"|"AV BELGRANO Y LARRETA"|"-59.008310000000002"|"-27.46305"|"Línea 3 C Barrio Vial - Barrio Monte Alto IDA"|"10"|"192.0"|"Línea 3 C "|""
"C00652"|"AV BELGRANO Y MIGUEL CANE"|"-59.006610000000002"|"-27.46153"|"Línea 3 C Barrio Vial - Barrio Monte Alto IDA"|"11"|"238.0"|"Línea 3 C "|""
"C00653"|"AV BELGRANO Y FALUCHO"|"-59.005960000000002"|"-27.46095"|"Línea 106 B Barrio Juan Domingo Perón - Barrio San Antonio (Barranqueras) IDA"|"10"|"330.0"|"Línea 106 B "|""
"C01628"|"Brasil y Av. Alvear"|"-59.040630000000000"|"-27.41694"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"12"|"66.0"|"Línea 107 B "|""
"C01630"|"Uruguay  y Mendoza"|"-59.041069999999998"|"-27.41322"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"13"|"579.0"|"Línea 107 B "|""
"C01631"|"Uruguay y Pje Santiago del Estero"|"-59.039330000000000"|"-27.41174"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"14"|"238.0"|"Línea 107 B "|""
"C01632"|"Santiago del Estero y Perú"|"-59.038069999999998"|"-27.41209"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"15"|"209.0"|"Línea 107 B "|""
"C01633"|"Santiago del Estero y Brasil"|"-59.036839999999998"|"-27.41316"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"16"|"171.0"|"Línea 107 B "|""
"C01634"|"Brasil y Salta"|"-59.035690000000002"|"-27.41256"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"17"|"127.0"|"Línea 107 B "|""
"C00656"|"AV BELGRANO Y ROLDAN"|"-59.001199999999997"|"-27.45667"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"19"|"253.0"|"Línea 3 A "|""
"C00657"|"AV BELGRANO Y MOLINA"|"-58.999549999999999"|"-27.45521"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"20"|"231.0"|"Línea 3 A "|""
"C01635"|"Brasil y Pje Julio A. Roca"|"-59.034109999999998"|"-27.41112"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"18"|"224.0"|"Línea 107 B "|""
"C00658"|"AV BELGRANO Y AV ALVEAR"|"-58.997979999999998"|"-27.45379"|"Línea 3 A Barrio Vial - Shopping Sarmiento IDA"|"21"|"221.0"|"Línea 3 A "|""
"C01636"|"Brasil y Av. 25 de Mayo"|"-59.032969999999999"|"-27.41009"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"19"|"188.0"|"Línea 107 B "|""
"C03000"|"Av Soberania Nacional y Av Arribalzaga"|"-58.979129999999998"|"-27.49591"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"2"|"0.0"|"Línea 5 C "|""
"C03001"|"Av Arribalzaga y Fortín Tapenagá"|"-58.978110000000001"|"-27.49499"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"3"|"161.0"|"Línea 5 C "|""
"C03002"|"Av Arribalzaga y Pasaje Fortín Aguilar"|"-58.976950000000002"|"-27.49397"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"4"|"162.0"|"Línea 5 C "|""
"C03003"|"Av Arribalzaga y Fortín Aguilar"|"-58.976370000000003"|"-27.49311"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"5"|"117.0"|"Línea 5 C "|""
"C03004"|"Fortín Aguilar y Gusberti"|"-58.977170000000001"|"-27.49242"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"6"|"110.0"|"Línea 5 C "|""
"C03005"|"Fortín Aguilar y Balet Roger"|"-58.978009999999998"|"-27.49166"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"7"|"119.0"|"Línea 5 C "|""
"C03006"|"Fortín Aguilar y Cocomarola"|"-58.979849999999999"|"-27.49004"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"8"|"256.0"|"Línea 5 C "|""
"C01642"|"Salta y Lapacho"|"-59.032409999999999"|"-27.41589"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"31"|"0.0"|"Línea 107 B "|""
"C01643"|"Av. 25 de Mayo 4731"|"-59.029130000000002"|"-27.41355"|"Línea 204 Fontana - Barranqueras VUELTA"|"7"|"236.0"|"Línea 204 "|""
"C03007"|"Fortín Aguilar y Pasaje Codutti"|"-58.981160000000003"|"-27.48886"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"9"|"184.0"|"Línea 5 C "|""
"C03008"|"Fortín los Pozos y Pje Codutti"|"-58.982669999999999"|"-27.49007"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"10"|"205.0"|"Línea 5 C "|""
"C03010"|"Soldado Aguilera y Adelina del Carril"|"-58.989150000000002"|"-27.48349"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"16"|"204.0"|"Línea 5 C "|""
"C01644"|"San Juan y Roca"|"-59.025579999999998"|"-27.41824"|"Línea 111 Barrio Mujeres Argentinas - Cementerio de Fontana VUELTA"|"41"|"295.0"|"Línea 111 "|""
"C01645"|"San Juan y Diagonal Salta"|"-59.027389999999997"|"-27.42037"|"Línea 111 Barrio Mujeres Argentinas - Cementerio de Fontana VUELTA"|"42"|"301.0"|"Línea 111 "|""
"C03011"|"Soldado Aguilera y Don Segundo Sombra"|"-58.989370000000001"|"-27.48217"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"23"|"0.0"|"Línea 8 B "|""
"C01646"|"Diagonal Salta y Guemes"|"-59.026980000000002"|"-27.4214"|"Línea 111 Barrio Mujeres Argentinas - Cementerio de Fontana VUELTA"|"43"|"149.0"|"Línea 111 "|""
"C03012"|"Soldado Aguilera y Av Chaco"|"-58.989780000000003"|"-27.4799"|"Línea 9 A  Barrio 17 de Octubre - Hipermercado Libertad VUELTA"|"17"|"148.0"|"Línea 9 A "|""
"C01647"|"Santiago del Estero y Pje Bahia Blanca"|"-59.025410000000001"|"-27.42326"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"33"|"283.0"|"Línea 107 B "|""
"C01648"|"Santiago del estero y Pje Chubut"|"-59.024540000000002"|"-27.42403"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"34"|"121.0"|"Línea 107 B "|""
"C03013"|"Av Chaco y Fortín Alvarado"|"-58.988120000000002"|"-27.47837"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"26"|"0.0"|"Línea 8 B "|""
"C01649"|"Santiago del Estero y Lucio Salvadores"|"-59.022990000000000"|"-27.42544"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"35"|"219.0"|"Línea 107 B "|""
"C03014"|"Av Chaco y Caseres"|"-58.987290000000002"|"-27.47759"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"27"|"0.0"|"Línea 8 B "|""
"C01650"|"Lucio Salvadores y Salta"|"-59.021680000000003"|"-27.42472"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"36"|"155.0"|"Línea 107 B "|""
"C01651"|"Lucio Salvadores y Julio A. Roca"|"-59.020009999999999"|"-27.42318"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"37"|"238.0"|"Línea 107 B "|""
"C03015"|"Av Chaco y Av Edison"|"-58.986460000000001"|"-27.47682"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"21"|"118.0"|"Línea 5 C "|""
"C01652"|"Lucio Salvadores y Av. 25 de Mayo"|"-59.019170000000003"|"-27.42245"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"38"|"116.0"|"Línea 107 B "|""
"C03016"|"Av Chaco y Seitor"|"-58.984780000000001"|"-27.47531"|"Línea 8 B  Barrio UOM - Barberan  VUELTA"|"1"|"0.0"|"Línea 8 B "|""
"C03017"|"Av Lopez Piacentini y Julio Tort"|"-58.984630000000003"|"-27.47344"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"24"|"146.0"|"Línea 5 C "|""
"C03018"|"Av Lopez Piacentini y Gimenez"|"-58.986550000000001"|"-27.47107"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"25"|"342.0"|"Línea 5 C "|""
"C01653"|"Av. 25 de Mayo y Cataratas del Iguazú"|"-59.013840000000002"|"-27.42713"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"41"|"240.0"|"Línea 107 B "|""
"C03019"|"Av Lopez Piacentini y Dr Evaristo Ramirez"|"-58.986860000000000"|"-27.46896"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"26"|"237.0"|"Línea 5 C "|""
"C03020"|"Av Lopez Piacentini y Juan de Dios Mena"|"-58.987090000000002"|"-27.46728"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"27"|"189.0"|"Línea 5 C "|""
"C03021"|"Av Lopez Piacentini y Av Las Heras"|"-58.987990000000003"|"-27.46537"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"28"|"236.0"|"Línea 5 C "|""
"C01654"|"Av. 25 de Mayo y Fray Bertaca"|"-59.004530000000003"|"-27.43553"|"Línea 206 Resistencia - Barranqueras IDA"|"10"|"0.0"|"Línea 206 "|""
"C03022"|"Av Las Heras y Franklin"|"-58.984769999999997"|"-27.46252"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"30"|"230.0"|"Línea 5 C "|""
"C01655"|"Av. 25 de Mayo y Padre Sena"|"-58.997560000000000"|"-27.44153"|"Línea 107 B Cementerio Fontana - Resistencia Centro IDA"|"49"|"117.0"|"Línea 107 B "|""
"C03023"|"Ameghino y San Lorenzo"|"-58.983770000000000"|"-27.45971"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"32"|"157.0"|"Línea 5 C "|""
"C01656"|"Av. 25 de Mayo y San Roque"|"-58.994770000000003"|"-27.44405"|"Línea 206 Resistencia - Barranqueras IDA"|"13"|"509.0"|"Línea 206 "|""
"C03024"|"Ameghino y Av San Martin"|"-58.985450000000000"|"-27.45815"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"33"|"241.0"|"Línea 5 C "|""
"C03025"|"Ameghino y Roque Saenz Peña"|"-58.987299999999998"|"-27.45656"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"34"|"254.0"|"Línea 5 C "|""
"C03026"|"Roque Saenz Peña y Arturo Illia"|"-58.985669999999999"|"-27.45514"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"35"|"239.0"|"Línea 5 C "|""
"C01657"|"Av. 25 de Mayo 555"|"-58.991349999999997"|"-27.44706"|"Línea 12 B Parque Autódromo - Barrio Don Bosco IDA"|"23"|"476.0"|"Línea 12 B "|""
"C00662"|"GDOR FELIPE BITTEL  COLECTORA KM 17"|"-58.972079999999998"|"-27.41269"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"2"|"0.0"|"Línea 9 B "|""
"C00663"|"GDOR FELIPE BITTEL (FAMILIA BERCOMAT)"|"-58.977409999999999"|"-27.40997"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"3"|"608.0"|"Línea 9 B "|""
"C03027"|"Av Sarmiento y Saavedra"|"-58.981180000000002"|"-27.44652"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"41"|"153.0"|"Línea 5 C "|""
"C03028"|"Mitre y Av Rivadavia"|"-58.982979999999998"|"-27.44633"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"42"|"253.0"|"Línea 5 C "|""
"C01659"|"Av. 25 de Mayo y Concepción del Bermejo"|"-58.995199999999997"|"-27.44319"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"7"|"127.0"|"Línea 107 B "|""
"C03029"|"Av Rivadavia y Remedios de Escalada"|"-58.984549999999999"|"-27.44489"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"43"|"232.0"|"Línea 5 C "|""
"C03030"|"Av Rivadavia y Liniers"|"-58.985540000000000"|"-27.44409"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"44"|"132.0"|"Línea 5 C "|""
"C03031"|"Av Lavalle y Liniers"|"-58.983069999999998"|"-27.4419"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"45"|"347.0"|"Línea 5 C "|""
"C03032"|"Av Lavalle y Posadas"|"-58.984580000000001"|"-27.44"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"47"|"140.0"|"Línea 5 C "|""
"C00665"|"GDOR FELIPE BITTEL Y LUISA DORA DE DOMINGUEZ"|"-58.984900000000003"|"-27.40798"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"5"|"328.0"|"Línea 9 B "|""
"C03033"|"Av Lavalle y Av Avalos"|"-58.986179999999997"|"-27.43856"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"48"|"225.0"|"Línea 5 C "|""
"C00666"|"ANTEQUERAS Y RAPAZZIOLI DE BERNAL"|"-58.986049999999999"|"-27.40546"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"6"|"401.0"|"Línea 9 B "|""
"C03034"|"Av Lavalle y Concepción del Bermejo"|"-58.988160000000001"|"-27.43687"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"49"|"272.0"|"Línea 5 C "|""
"C00667"|"RAPAZZIOLI Y HERACIO PEREZ"|"-58.986660000000001"|"-27.40472"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"7"|"107.0"|"Línea 9 B "|""
"C03035"|"Av Lavalle y La Cangaye"|"-58.990119999999997"|"-27.43514"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"50"|"273.0"|"Línea 5 C "|""
"C03036"|"Av Lavalle y Raul B. Díaz"|"-58.991819999999997"|"-27.4336"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"51"|"240.0"|"Línea 5 C "|""
"C00668"|"HERACIO PEREZ Y RITA WAISMAN"|"-58.985869999999998"|"-27.404"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"8"|"117.0"|"Línea 9 B "|""
"C03037"|"Av Lavalle y Av Coronel Falcon"|"-58.993609999999997"|"-27.43202"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"52"|"249.0"|"Línea 5 C "|""
"C03038"|"Av Lavalle y Sica"|"-58.995449999999998"|"-27.43039"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"53"|"257.0"|"Línea 5 C "|""
"C00669"|"HERACIO PEREZ Y ARMINDA ROGIOLO"|"-58.985010000000003"|"-27.40322"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"9"|"121.0"|"Línea 9 B "|""
"C03039"|"Av Lavalle y Brignoles Nte."|"-58.997799999999998"|"-27.42826"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"54"|"332.0"|"Línea 5 C "|""
"C00670"|"HERACIO PEREZ Y AV JUANA AZURDUY"|"-58.984180000000002"|"-27.40249"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"10"|"116.0"|"Línea 9 B "|""
"C01660"|"Av. 25 de Mayo y Juan XXIII"|"-59.004010000000001"|"-27.43544"|"Línea 206 Barranqueras – Resistencia VUELTA"|"39"|"470.0"|"Línea 206 "|""
"C03040"|"Av Lavalle"|"-58.999420000000001"|"-27.42689"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"55"|"221.0"|"Línea 5 C "|""
"C03041"|"Av Lavalle y Juan Manuel de Rosas"|"-59.000779999999999"|"-27.42568"|"Línea 5 C Barrio UOM - Villa Luisa IDA"|"56"|"190.0"|"Línea 5 C "|""
"C01661"|"Av. 25 de Mayo 2200"|"-59.007359999999998"|"-27.43381"|"Línea 206 Barranqueras – Resistencia VUELTA"|"40"|"380.0"|"Línea 206 "|""
"C01662"|"Av. 25 de Mayo 2900"|"-59.013249999999999"|"-27.42712"|"Línea 204 Barranqueras - Fontana IDA"|"49"|"685.0"|"Línea 204 "|""
"C01663"|"Lucio Salvadores y Julio A. Roca"|"-59.019990000000000"|"-27.42286"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"21"|"154.0"|"Línea 107 B "|""
"C01664"|"Lucio Salvadores y Salta"|"-59.021619999999999"|"-27.42434"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"22"|"231.0"|"Línea 107 B "|""
"C01665"|"Lucio Salvadores y Santiago del Estero"|"-59.022730000000003"|"-27.42531"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"23"|"154.0"|"Línea 107 B "|""
"C01666"|"Santiago del Estero y  Chubut"|"-59.024769999999997"|"-27.42354"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"24"|"303.0"|"Línea 107 B "|""
"C00672"|"AV JUANA AZURDUY Y PJE CRISTIANO DOMINGUEZ"|"-58.981150000000000"|"-27.40509"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"12"|"230.0"|"Línea 9 B "|""
"C00671"|"AV JUANA AZURDUY Y HERACIO PEREZ"|"-58.982819999999997"|"-27.40365"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"11"|"198.0"|"Línea 9 B "|""
"C00673"|"PJE CRISTIANO DOMINGUEZ Y PAMPA DEL INDIO"|"-58.980330000000002"|"-27.40444"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"13"|"106.0"|"Línea 9 B "|""
"C03045"|"Av Lavalle y Sica"|"-58.995660000000001"|"-27.43042"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"9"|"107.0"|"Línea 5 C "|""
"C03046"|"Av Lavalle y Av Coronel Falcon"|"-58.993800000000000"|"-27.43207"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"10"|"260.0"|"Línea 5 C "|""
"C03047"|"Av Lavalle y Raul B. Díaz"|"-58.992030000000000"|"-27.43364"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"11"|"248.0"|"Línea 5 C "|""
"C00674"|"DR MORGAN Y CRISANTO DOMINGUEZ"|"-58.978140000000003"|"-27.4026"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"14"|"298.0"|"Línea 9 B "|""
"C03048"|"Av Lavalle y La Cangaye"|"-58.990290000000002"|"-27.43518"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"12"|"242.0"|"Línea 5 C "|""
"C03049"|"Concepción del Bermejo y Av Lavalle"|"-58.988360000000000"|"-27.43691"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"13"|"271.0"|"Línea 5 C "|""
"C03050"|"Av Rivadavia y Posadas"|"-58.987369999999999"|"-27.44239"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"16"|"335.0"|"Línea 5 C "|""
"C01667"|"Santiago del Estero y Av. Guemes"|"-59.026850000000003"|"-27.42171"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"25"|"289.0"|"Línea 107 B "|""
"C00676"|"DR MORGAN Y JUAN MANUEL DE ROSAS"|"-58.976669999999999"|"-27.4037"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"15"|"229.0"|"Línea 9 B "|""
"C03051"|"Av Rivadavia y Av Wilde"|"-58.986750000000001"|"-27.44333"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"17"|"137.0"|"Línea 5 C "|""
"C00677"|"JUAN MANUEL DE ROSAS Y NAPENAY"|"-58.976970000000001"|"-27.40408"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"16"|"70.0"|"Línea 9 B "|""
"C01668"|"Diagonal Salta y San Juan"|"-59.027270000000001"|"-27.42063"|"Línea 111 Cementerio Fontana - Barrio Mujeres Argentinas IDA"|"5"|"228.0"|"Línea 111 "|""
"C03052"|"Av Rivadavia y Remedios de Escalada"|"-58.984890000000000"|"-27.44493"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"18"|"256.0"|"Línea 5 C "|""
"C01669"|"San Juan y Julio A. Roca"|"-59.025050000000000"|"-27.41811"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"27"|"367.0"|"Línea 107 B "|""
"C01670"|"San Juan y Av. 25 de Mayo"|"-59.024549999999998"|"-27.41763"|"Línea 111 Cementerio Fontana - Barrio Mujeres Argentinas IDA"|"6"|"452.0"|"Línea 111 "|""
"C03053"|"Remedios de Escalada y Corrientes"|"-58.986510000000003"|"-27.44642"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"19"|"241.0"|"Línea 5 C "|""
"C03054"|"Remedios de Escalada y Marcelo T. de Alvear"|"-58.988239999999998"|"-27.4479"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"20"|"237.0"|"Línea 5 C "|""
"C03055"|"Obligado Y AV. SAN MARTIN"|"-58.984890000000000"|"-27.45724"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"23"|"254.0"|"Línea 8 D "|""
"C01671"|"Lapacho y J. D. Perón"|"-59.031210000000002"|"-27.41488"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"30"|"342.0"|"Línea 107 B "|""
"C01672"|"Av. Perón y Av. Augusto Rey"|"-59.032389999999999"|"-27.41393"|"Línea  207 Barranqueras - Fontana IDA"|"53"|"274.0"|"Línea  207 "|""
"C01673"|"Av. Augusto Rey y Santiago del Estero"|"-59.034289999999999"|"-27.41519"|"Línea  207 Fontana - Barranqueras VUELTA"|"7"|"494.0"|"Línea  207 "|""
"C03056"|"Av Las Heras y Franklin"|"-58.984740000000002"|"-27.46196"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"29"|"386.0"|"Línea 5 C "|""
"C03057"|"Juan de Dios Mena y Av Lopez Piacentini"|"-58.987530000000000"|"-27.46726"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"32"|"230.0"|"Línea 5 C "|""
"C00678"|"JUAN MANUEL DE ROSAS Y JUANA AZURDUY"|"-58.979550000000003"|"-27.40636"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"17"|"363.0"|"Línea 9 B "|""
"C03058"|"Av Lopez Piacentini y Av Dr Evaristo Ramirez"|"-58.987299999999998"|"-27.46881"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"33"|"174.0"|"Línea 5 C "|""
"C00679"|"JUAN MANUEL DE ROSAS Y GOB FELIPE BITTEL"|"-58.981960000000001"|"-27.40807"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"18"|"325.0"|"Línea 9 B "|""
"C03059"|"Av Lopez Piacentini y Dr Manuel Gimenez"|"-58.986950000000000"|"-27.471"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"34"|"246.0"|"Línea 5 C "|""
"C00680"|"GOB FELIPE BITTEL (FAM BERCOMAT)"|"-58.977460000000001"|"-27.41005"|"Línea 9 B Hipermercado Libertad - Villa Don Andrés VUELTA"|"19"|"507.0"|"Línea 9 B "|""
"C03060"|"Av Lopez Piacentini y Duvivier"|"-58.986020000000003"|"-27.47272"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"35"|"201.0"|"Línea 5 C "|""
"C01678"|"Av. 25 de Mayo y Brasil"|"-59.032769999999999"|"-27.40988"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"35"|"129.0"|"Línea 107 B "|""
"C03062"|"Av Lopez Piacentini y Av Chaco"|"-58.984150000000000"|"-27.47436"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"36"|"308.0"|"Línea 5 C "|""
"C01679"|"Brasil y Roca"|"-59.034120000000001"|"-27.41079"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"36"|"172.0"|"Línea 107 B "|""
"C03064"|"Av Chaco y Av Edison"|"-58.986480000000000"|"-27.47653"|"Línea 8 D  Asentamiento 29 de Agosto - Barrio UOM IDA"|"35"|"372.0"|"Línea 8 D "|""
"C01680"|"Brasil y Salta"|"-59.035690000000002"|"-27.4122"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"37"|"220.0"|"Línea 107 B "|""
"C03065"|"Av Chaco y Fortín Warnes"|"-58.987420000000000"|"-27.47736"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"38"|"131.0"|"Línea 5 C "|""
"C03066"|"Av Chaco y Fortín Rivadavia"|"-58.990029999999997"|"-27.47974"|"Línea 5 C Villa Luisa - Barrio UOM VUELTA"|"39"|"364.0"|"Línea 5 C "|""
"C01681"|"Brasil y Santiago del Estero"|"-59.036630000000002"|"-27.41302"|"Línea 107 B Resistencia Centro - Cementerio Fontana VUELTA"|"38"|"130.0"|"Línea 107 B "|""
